,timestamp,gateway_chain-1,chain-9_chain-10,chain-10_chain-11,chain-11_chain-12,chain-12_chain-13,chain-13_chain-14,chain-14_chain-15,chain-1_chain-2,chain-2_chain-3,chain-3_chain-4,chain-4_chain-5,chain-5_chain-6,chain-6_chain-7,chain-7_chain-8,chain-8_chain-9,chain-1_chain-db,chain-10_chain-db,chain-11_chain-db,chain-12_chain-db,chain-13_chain-db,chain-14_chain-db,chain-15_chain-db,chain-2_chain-db,chain-3_chain-db,chain-4_chain-db,chain-5_chain-db,chain-6_chain-db,chain-7_chain-db,chain-8_chain-db,chain-9_chain-db
0,2022-09-28 22:33:57,126785.71428571429,39772.727272727265,35855.26315789474,29000.0,18414.634146341465,14453.125,5000.0,84090.90909090909,82812.5,74375.0,73125.0,69285.71428571429,67647.05882352941,51086.956521739135,45192.307692307695,0.5399333333333333,0.5222,0.5638,0.5638,0.5118,0.5222,0.5326000000000001,0.5399333333333333,0.4882666666666666,0.4882666666666666,0.5296000000000001,0.5502666666666667,0.4882666666666666,0.5502666666666667,0.5192666666666667
1,2022-09-28 22:34:11,108333.33333333333,36904.76190476191,33571.42857142857,26041.666666666668,17857.14285714286,14112.903225806453,4062.5,96875.0,82812.5,75000.0,74390.24390243902,71250.0,66911.76470588235,66666.66666666667,45192.307692307695,0.5244333333333333,0.5482,0.5482,0.5482,0.5274000000000001,0.5586,0.5586,0.5399333333333333,0.5141,0.5141,0.5296000000000001,0.5606,0.5141,0.5502666666666667,0.5449288227063762
2,2022-09-28 22:34:25,93518.51851851853,37828.94736842105,31481.48148148148,22500.0,18023.25581395349,11304.347826086958,3937.5,82638.88888888889,78333.33333333333,77604.16666666666,73295.45454545454,71527.77777777777,56730.769230769234,49074.07407407407,40384.61538461539,0.5468222222222222,0.543,0.5568666666666667,0.5568666666666667,0.5464666666666668,0.543,0.5464666666666668,0.5399333333333333,0.5364888888888889,0.5364888888888889,0.5468222222222222,0.5571555555555555,0.5364888888888889,0.5640444444444445,0.5468182234314494
3,2022-09-28 22:34:39,89166.66666666666,37828.94736842105,30241.93548387097,23125.0,16585.365853658535,10625.000000000002,3937.5,85937.5,82575.75757575758,77083.33333333334,74285.71428571429,64166.66666666667,56730.769230769234,48913.043478260865,41071.42857142857,0.5450999999999999,0.5482,0.5534,0.5534,0.5404,0.5352,0.556,0.5476833333333333,0.53735,0.5347401919616076,0.5399333333333334,0.5554333333333333,0.5347666666666666,0.5606,0.547762923793986
4,2022-09-28 22:34:53,93750.0,35810.81081081081,30241.93548387097,23125.0,17656.25,11500.0,3611.1111111111113,86428.57142857142,76923.07692307694,73214.28571428571,68750.0,65540.54054054053,55769.23076923077,47413.793103448275,42578.125,0.5481999999999999,0.55132,0.55132,0.56172,0.5429999999999999,0.54508,0.55964,0.5481999999999999,0.5399333333333333,0.5399345820549832,0.5482,0.5544,0.5399333333333333,0.5544,0.548263672368522
5,2022-09-28 22:35:07,111538.46153846155,36280.48780487805,30303.030303030304,23000.0,18571.428571428572,11944.444444444445,4000.0,87500.0,79268.29268292683,76500.0,72872.34042553192,69767.44186046511,58870.967741935485,49038.46153846154,40937.5,0.5623222222222222,0.5603333333333333,0.5586000000000001,0.5672666666666667,0.5568666666666667,0.5516666666666666,0.5638,0.5554333333333333,0.5468222222222222,0.5468232628235971,0.5554333333333333,0.5588777777777777,0.5468222222222222,0.5606,0.5554863936404351
6,2022-09-28 22:35:21,111538.46153846155,39244.186046511626,32720.588235294115,23125.0,18214.285714285714,10625.0,3777.7777777777783,87500.0,80813.95348837209,76744.18604651163,74431.81818181819,68939.39393939394,65000.0,58035.71428571428,42279.41176470588,0.5576476190476191,0.5638,0.5638,0.5667714285714286,0.5608285714285715,0.5563714285714286,0.5667714285714286,0.5591238095238095,0.5502666666666666,0.5502675586107023,0.5561714285714286,0.5665047619047618,0.5502666666666667,0.5620761904761905,0.56064548026323
7,2022-09-28 22:35:35,105555.55555555556,36742.42424242424,33984.375,25543.478260869564,18414.634146341465,11153.846153846154,4161.290322580644,85606.0606060606,79861.11111111111,79166.66666666667,75000.0,67857.14285714286,63392.857142857145,47685.18518518518,42045.454545454544,0.5593083333333333,0.5638,0.5625,0.5638,0.5612,0.5586,0.5677,0.5618916666666667,0.55285,0.5515591137843645,0.5580166666666666,0.5631833333333334,0.55285,0.5618916666666667,0.5593481285636597
8,2022-09-28 22:35:49,96000.0,38486.84210526316,31854.83870967742,24134.615384615387,18414.634146341465,13984.375,4840.0,85135.13513513513,79729.72972972973,75625.0,73076.92307692308,70000.0,59482.75862068965,49500.0,43534.48275862069,0.5606,0.5649555555555555,0.5603333333333333,0.5614888888888889,0.5614888888888889,0.5591777777777778,0.5684222222222223,0.5617481481481481,0.5548592592592593,0.5548599529935091,0.5594518518518519,0.5651925925925926,0.5548592592592593,0.5640444444444443,0.5617835216862159
9,2022-09-28 22:36:03,97222.22222222223,37790.69767441861,34294.8717948718,26442.30769230769,17848.837209302324,15270.27027027027,4714.285714285715,102777.77777777777,83333.33333333333,80232.55813953489,76136.36363636365,76219.51219512195,68421.05263157895,59677.41935483871,42229.72972972973,0.5688666666666666,0.57004,0.56276,0.5638,0.56588,0.56484,0.5742,0.5616333333333333,0.5585333333333333,0.5585339576941583,0.5657666666666666,0.5668,0.5585333333333333,0.5657666666666666,0.5626985028509277
10,2022-09-28 22:36:17,140540.54054054056,38486.84210526316,32575.75757575758,26000.0,18112.244897959186,11730.769230769232,4703.703703703704,93269.23076923078,82432.43243243246,73076.92307692308,72560.9756097561,76219.51219512195,60937.5,57142.857142857145,44827.58620689655,0.5662363636363636,0.5694727272727272,0.5713636363636364,0.5713636363636364,0.5685272727272728,0.5685272727272728,0.5760909090909091,0.5690545454545455,0.5606,0.5606005676007499,0.5709333333333334,0.5699939393939394,0.5606,0.5681151515151515,0.5662653056220555
11,2022-09-28 22:36:31,173255.81395348837,39930.555555555555,33593.75,25000.0,18437.5,13482.142857142857,4096.774193548387,90178.57142857143,85937.5,81428.57142857143,76973.68421052632,62878.78787878787,69285.71428571428,49479.166666666664,43965.51724137932,0.5640384459849798,0.569,0.5681333333333334,0.5690000000000001,0.5655333333333333,0.5646666666666667,0.5716,0.5666277777777777,0.5614611111111111,0.5614616314117985,0.5726325596203253,0.5657666666666666,0.5614611111111111,0.5666277777777778,0.5657931968202176
12,2022-09-28 22:36:45,169767.4418604651,36875.0,34868.42105263157,25543.478260869564,17500.0,13281.25,4066.6666666666665,86718.75,78205.1282051282,76785.71428571428,73648.64864864864,75000.0,66911.76470588235,51041.666666666664,41544.117647058825,0.5657668979267202,0.5698666666666666,0.5681333333333334,0.5681333333333334,0.5707333333333333,0.5664,0.5716,0.5649055555555555,0.5640444444444443,0.5640449647451319,0.5717916516410461,0.5666277777777777,0.5640444444444445,0.5666094428895109,0.5675154190424397
